Time	Relaxation Modulus
283.8	8774.5
284.5	8767.1
285.1	8759.4
285.8	8774.1
286.5	8751.7
287.2	8710.8
287.8	8703.4
288.5	8726.1
289.2	8724.5
289.9	8766.2
290.6	8794.3
291.2	8785.6
291.9	8748.7
292.6	8691.7
293.3	8647.7
294.0	8559.8
294.7	8507.9
295.4	8455.6
296.1	8418.7
296.8	8409.5
297.5	8408.0
298.2	8383.1
298.9	8374.2
299.6	8369.0
300.3	8374.1
301.0	8405.9
301.7	8493.0
302.4	8503.8
303.1	8492.4
303.8	8456.5
304.5	8428.2
305.2	8421.5
305.9	8411.2
306.7	8402.4
307.4	8381.0
308.1	8302.0
308.8	8187.3
309.5	8159.4
310.3	8229.9
311.0	8290.5
311.7	8361.4
312.4	8345.2
313.2	8323.1
313.9	8266.4
314.6	8255.3
315.4	8204.3
316.1	8172.3
316.8	8169.8
317.6	8068.7
318.3	7998.0
319.0	7984.9
319.8	7879.9
320.5	7841.3
321.3	7838.2
322.0	7866.0
322.8	7875.2
323.5	7955.1
324.3	8005.7
325.0	8021.3
325.8	8000.5
326.5	7987.4
327.3	7932.4
328.0	7812.5
328.8	7764.9
329.6	7760.8
330.3	7752.8
331.1	7751.1
331.9	7758.4
332.6	7727.3
333.4	7716.2
334.2	7708.9
334.9	7669.0
335.7	7643.2
336.5	7663.6
337.3	7711.0
338.0	7733.9
338.8	7733.4
339.6	7730.9
340.4	7706.6
341.2	7683.1
342.0	7667.3
342.8	7679.2
343.5	7641.9
344.3	7574.0
345.1	7495.0
345.9	7452.4
346.7	7480.5
347.5	7523.7
348.3	7527.0
349.1	7579.7
349.9	7545.5
350.7	7505.4
351.5	7452.9
352.3	7353.8
353.1	7388.9
354.0	7416.5
354.8	7413.6
355.6	7416.0
356.4	7391.3
357.2	7314.9
358.0	7328.1
358.9	7380.6
359.7	7340.0
360.5	7250.9
361.3	7205.7
362.1	7166.3
363.0	7240.8
363.8	7297.8
364.6	7275.9
365.5	7229.1
366.3	7211.2
367.1	7212.9
368.0	7176.7
368.8	7163.3
369.7	7155.7
370.5	7159.2
371.4	7156.2
372.2	7144.5
373.1	7104.9
373.9	7052.2
374.8	6977.8
375.6	6986.2
376.5	6975.6
377.3	6991.4
378.2	6993.6
379.0	6992.8
379.9	6969.7
380.8	6918.9
381.6	6898.6
382.5	6897.6
383.4	6900.2
384.2	6900.2
385.1	6838.3
386.0	6760.3
386.9	6727.4
387.8	6715.8
388.6	6693.7
389.5	6678.7
390.4	6761.9
391.3	6791.9
392.2	6803.7
393.1	6807.1
393.9	6848.7
394.8	6818.4
395.7	6813.3
396.6	6801.0
397.5	6774.4
398.4	6748.8
399.3	6699.4
400.2	6649.9
401.1	6674.8
402.0	6670.3
403.0	6672.4
403.9	6645.4
404.8	6604.5
405.7	6592.0
406.6	6592.1
407.5	6579.4
408.4	6532.5
409.4	6553.9
410.3	6535.5
411.2	6529.8
412.1	6516.3
413.1	6500.6
414.0	6465.2
414.9	6473.3
415.9	6460.6
416.8	6439.2
417.8	6403.9
418.7	6370.0
419.6	6384.4
420.6	6379.2
421.5	6377.4
422.5	6345.0
423.4	6320.9
424.4	6342.1
425.3	6393.8
426.3	6365.6
427.2	6318.9
428.2	6294.8
429.2	6286.3
430.1	6244.0
431.1	6244.0
432.1	6235.3
433.0	6240.1
