Angular Frequency,Storage Modulus,Loss Modulus
6.791120953861199,134169.56270203728,47664.97946066443
6.933292040164117,144795.83130384074,51066.993221014585
7.157134583484086,127464.95674286624,46157.02183592633
7.740000000000002,144000.00000000012,50222.00000000001
7.9282802691186935,140401.30866780068,48794.93140885272
9.481110422598421,143114.2002155064,49391.29450076404
9.669223457973974,154781.75070410568,52944.346068264356
9.983014289878168,136289.45374814147,47030.64703944864
10.8,154000.00000000003,52213.99999999997
11.040708597579084,150358.8482896306,50654.00405624839
13.229456403625706,153052.68634158315,51575.77375127568
13.47573673492683,164767.67010437063,55362.935747008494
13.91811780625872,146094.4504206698,49313.250264813134
15.0,163999.99999999985,54740.00000000003
15.45699203661071,159320.63394927728,53186.20638207966
18.862632756328843,175752.18144466198,58520.48346137234
19.411416674763107,155899.44709319784,52553.80166508375
21.0,175000.00000000003,58069.00000000002
21.555669166702014,169278.1735711072,56436.34731464492
26.16977877905084,186736.69278495348,62732.54426440407
27.202393435382312,165704.44376572614,55680.61510395297
29.300000000000004,185000.00000000006,62496.00000000002
29.967637622000375,180231.4671551199,60926.20193012809
36.535730113609915,197721.2041252448,68256.75487663056
37.76642972096768,175509.44043825415,60058.54611823679
40.8,196000.00000000006,68353.0
41.84954306510928,191184.7607391328,66734.43479154143
50.980088530618495,209704.30740556263,75439.62670124113
52.5560805207872,186294.93677803534,66768.10534124786
56.899999999999984,207999.99999999994,76003.0
58.358031158632286,202138.05432314577,74266.31776149351
73.4200521848183,197080.43311781614,75427.87840242474
79.30000000000003,221000.00000000006,85895.99999999999
81.38579480501154,214087.10186934154,84002.80000371874
102.47115197017808,208846.42912485002,85613.30894584693
110.99999999999997,235999.99999999983,98559.0
113.56157414652775,228027.65733990306,96590.12583967374
142.87859076254205,223553.92413364205,99030.4663925346
154.00000000000006,252000.00000000017,115000.00000000009
157.72440853684404,243959.7207348308,112520.19772667714
199.13208398328405,239241.9188096871,116679.46040308531
214.99999999999991,271000.0,135000.00000000012
220.81417195158164,261883.2920541249,132435.2769703368
277.3059524966159,257871.41248749103,139230.9527499001
299.99999999999994,292999.99999999977,159999.9999999999
308.0883446753019,283789.8792221503,157329.12602491153
388.22833349526223,279442.4051670528,166684.94343297888
429.01039122021575,308683.7282767249,189193.252814767
541.4068596362499,304935.39651562617,201982.93145408027
598.3012563830946,337560.5931800312,227031.90337772007
752.6875853479572,334350.3865332108,246105.4164804569
833.8363731314494,372411.98185643554,274828.0935625033
1051.1216104157443,369648.3745543119,300032.8981793619
1167.1606231726462,414233.64826812106,334573.3312934824
1465.76003462497,411809.8602461833,368667.87488705944
1619.303927644932,464021.3463772705,408259.12449502334
2044.1410212607698,462795.8429433293,454951.8456053073
2260.716522361431,522770.8301460662,499868.4890158575
2852.289797108049,523586.82231300464,563787.3086703697
3154.4881707368786,594465.1154232417,614380.1946669003
3961.5136070945105,598104.7970242184,703018.2614202694
5546.119049932319,687330.2667442245,880488.7011930288
7738.156579191288,796165.7298092878,1107964.6239956822
10775.317011297078,930494.1842229224,1392309.527499
15027.341616245192,1098159.6273231544,1764899.4010550687
20943.201936172994,1313869.5541187741,2255149.234681479
29315.200692499384,1608019.45429462,2872864.025050754
40671.53969950371,1990414.3245232177,3667068.755525536
56781.69503502132,2539494.138184797,4686788.409468463
79230.27214189016,3304283.878641995,5961437.976897122
