G0,eta_0,eta_inf,t_eq
702.8256936258565,4956266.403711302,87.53873805333241,1561.1047094784303
1328.8849820562157,4422797.79072436,23.745051374427742,1640.2601804235462
1094.2733266088605,4562703.1909374455,56.102655802254205,1827.7875723077493
1222.1397950960127,2823797.957859707,95.89460453513941,2079.9625872175734
1339.6254156990592,4997110.308943202,14.253705057937262,930.2894181840459
1117.419277992049,4202120.966917636,18.05375576670461,673.1984700378947
1005.1369967837962,5203145.802963676,23.530591200894467,826.9254561504767
1433.9480826196084,4829797.332219337,85.50815664190665,1793.0862248994456
1102.6551297876583,6061783.95308259,92.59619357041916,1682.7404513112756
1307.904050845887,3182060.3395843175,16.435081161892757,1306.6772842447413
1337.7229524586257,3207865.5466771415,64.41480982856632,1061.1470379359769
897.9727170932523,4767895.689003959,34.088673634467284,2432.574490249672
769.0036623760296,3978862.7165607708,36.142102247086605,2388.2283727269787
861.0171874476299,4300770.824800979,39.15649391259422,2380.0693936554544
1778.088022793181,3101001.09223894,38.969369434142244,693.7678529599801
844.6626752576225,3760698.874914832,53.956450011708796,2386.518534383684
1439.7277409161168,3055581.6743676485,13.101877215576396,1617.3390917702188
1148.3656735917277,5123963.285846752,98.12925800154508,1425.9765077232407
1737.618164425183,2992763.2555578216,12.229436588270087,824.6407752214508
1237.9575217652903,4540981.419717034,15.432802314432228,2177.8260955786577
1241.3379825443865,4578044.386984003,92.86294571459909,904.9024620024865
808.5418544863131,2574411.70275174,90.59175516696551,1647.2383558784452
1763.5059586194247,2559570.657076041,64.42185907049523,933.7536435498791
703.1313228111943,5202102.639118826,33.54947588136287,1753.0244267223031
823.0384258543974,3056763.8866527365,18.728415974198327,1687.556781237336
1697.642314376304,4465003.7151547065,81.77632186487273,1373.517928195668
789.8848751386209,3262499.465155399,29.26630559199123,1514.0702698528457
1592.7569036819007,4467084.046332112,80.71734210282409,1282.1410844704192
1911.6622033917092,3178514.1873995685,91.5713299872639,701.0698563153585
626.6085780108482,4741510.861771982,26.336801904371782,705.2922200146925
832.2781888917355,3557724.940545402,44.79140524543699,1172.72451098034
1439.8719487195776,5373114.289994111,76.99884371378475,1606.1745969835863
1863.0287560269119,4038314.005878094,77.98182495784563,2406.4008631988327
749.3144947462596,4363106.250733923,34.17034852061286,662.4081114855247
1698.612131049566,5200344.016992556,76.36217064373226,2322.693130672262
923.6949221205472,3413782.5081291907,24.270654539512584,767.1417933801886
868.2873741093133,4399345.364162378,71.6562809561218,644.7328931546124
1530.090324589583,6041412.973972614,21.312226031911813,2426.3316284781927
937.5556710472487,2266761.4584124386,93.24862692141247,1169.3786352449165
1729.3325527519594,5501460.025774404,13.247753101827366,1814.2949519656734
1402.3639950123045,3816417.2426773375,16.766584940562108,1148.699661474657
1439.097676861312,4506840.227714832,94.38634804133963,1571.517249139263
1181.998260847624,2831689.136991741,16.52069731564081,1474.3781554747045
1695.417867299646,4364268.780679104,31.093541123256166,1046.3251886173064
1592.2862823095609,4617776.825397297,19.93765964410161,1223.4398429780267
1668.3880463978871,4157681.0515201646,16.187922527180497,845.8130457579381
1583.3275027612542,2522907.270568183,34.712948243422105,1808.2819402389503
979.3645249374517,4595296.526821664,48.99965547270576,884.1996158390784
1521.7673531060054,2254172.3259856342,76.63001230338695,1950.8784151963619
892.8610079627798,1829034.928592275,57.19447065561551,1619.1009302512648
1565.3556948631513,2019221.7099972367,25.302566774447556,1938.8524536337566
878.3441615025675,4540738.511511564,29.642324488095216,1657.5442466000654
1469.387510103794,2166465.7372976365,38.1086811067124,1066.2742096254483
552.128069031827,4153823.7963284366,81.13871822381975,933.4476953799651
738.1318009683918,2538156.509312936,71.75766157781081,1005.9563904270824
1542.3869058435118,3850035.736790512,50.83274881801895,1981.287122747706
1459.3534754308964,3475676.8964668224,32.81171720285708,769.987175444694
1049.2890175841626,4383624.515065264,54.66494147947281,2097.99444799327
853.2574145187091,6392698.177202418,62.03309017754257,1986.0583138740842
1619.6192918267084,2211460.222979541,52.1958825468799,962.7359666655215
1218.8165690650342,1745372.95399626,68.01189015333986,1692.3633815824035
617.4867274689777,1855601.5127333493,57.24345129753367,1376.5140455394499
647.8814093480225,2086031.674808516,63.493513187412184,1612.6376025363243
1699.48210129649,1862380.5567499439,50.804670643084805,1659.061873112617
1770.7375686671037,1889524.044152194,88.95959513576156,1156.8834460451976
1725.2014249978204,1892841.8810240007,49.677082881259835,1573.7689666021151
722.828792127399,6465385.065020443,64.63812949142654,1410.978914108028
978.0001982450792,2596214.1527336007,52.18607399624418,746.3496420310084
846.303603921747,2018936.0002267559,38.02019494711214,1241.6554684206917
1272.2315308596974,1748554.5433479461,59.33897850364992,1789.1316509790986
1496.8187311494448,2257753.611214672,56.92074468056432,1843.168905437389
1756.6705855176892,5341285.065990676,87.63575040005313,1221.3134566582453
682.1014898144845,2933857.422365773,22.02536896907796,2022.753056766523
1617.8321695309974,5589999.00947057,88.63119767709658,1086.8573408696193
1566.0971272282322,4170102.109863508,68.45173803630438,2187.3218519176985
1648.426212156122,2897682.6102990117,53.76472223897157,818.3717853878225
641.9714371082694,5585447.492343435,44.47505803598042,2221.640983996438
1790.9512344811076,4038665.906056397,60.963033158456305,1845.3708006847096
800.7269152391727,4413053.5907162875,58.5153591139537,1446.7705347288668
1289.440764129213,4138848.211316147,54.05149526239795,1767.3179605461753
716.230317935512,4364946.945855446,67.48803200141595,950.8736875230329
1577.303377778541,5451492.68767048,18.87749164738344,1693.4660081798593
708.9617556646544,3573591.922858749,93.23667807785809,676.5563080759309
1379.200692497263,5181283.4913033955,99.61368001023533,1757.8718736918254
827.9725949225452,2329440.7622600524,99.74494933410504,1292.1266578861264
1835.169790801902,3583248.0229220744,10.781036527912686,984.7076034727814
626.7230845185607,4522103.567928184,98.95359955399637,1900.4910520873034
1811.3097886207772,3148101.5782074714,10.595907075442872,1021.4740856862655
1893.9905434301627,4168963.229730891,10.064506084812232,2015.7823911300416
1164.795496754952,3512618.832061704,98.6706640518907,947.111056529466
1039.0957446567822,2323092.471571431,97.4287123846563,1542.3809780808624
1665.7160578138662,6394794.494480029,27.18732659026281,1606.4325936224343
1016.0525795320485,1806430.1760751617,85.93892936885807,1587.3946631718227
1451.3311472986793,6591575.246933245,24.126841838345257,2413.942123617718
1218.4624908357198,6680639.052451062,29.427548895171075,2423.958112861155
1292.9667574333812,6697435.745142374,75.13280821423724,756.6440511135872
1403.069152604117,6686215.836005092,79.87170440549478,1391.6819830398272
786.8991333376163,3361701.364033468,35.119278363625426,1478.8563249478593
765.2333771390363,5687338.880110298,73.18437716162617,1893.4737459392873
1611.3027619910476,5128395.721383639,72.39911920549545,1551.7475181212008
1101.8961810950013,4191879.8682771553,47.69667770339146,1820.897581822184
1463.6049660447798,1851819.8656928916,52.65532994060769,1236.7035252389994
776.7342731346768,6419760.697463159,32.4549750547324,1466.3403292479252
1737.6003791967555,1803381.8442782601,70.35224312212904,1660.6385804811273
614.3894360085563,6446806.898838238,74.25551788418284,730.779078296242
1094.0614743776175,2497773.78128081,13.736174916859367,2436.998761617529
847.2898143004884,3188553.6633029757,90.09128278376203,2262.1673884302118
1082.3704545042608,3440381.18948125,28.855339416694385,875.185252387359
1692.715941961594,5122658.1814381,58.62919812839935,2293.774370082756
1106.6437474312409,3060521.9996967977,69.55482646971572,1444.3991407000915
1445.5645328364228,4903054.415200805,32.84416059695097,1559.7930982897583
1460.228793261373,5082360.776729831,25.772158256193528,2158.06979572562
1168.5091770737088,6111069.641532233,19.493526093930015,1733.504150644955
1767.1126233836517,3579489.5702360845,23.910823209702126,1340.6671719982446
581.1896481906249,3762007.111061558,96.65676579032174,1932.597310797617
1836.6228398164549,2775815.18133736,87.38864835595993,1696.8147868609533
1444.4654629768459,2216430.189468006,82.95596102928575,841.257310434506
1435.642908608845,5945722.395883776,38.40105512337485,2231.911141155666
1699.664883386014,4709812.906138972,66.94371435430335,1980.516323696183
651.7166416894916,5683909.335864292,47.755995584265065,1659.3382597389648
1883.576841572509,3086818.7118875324,61.80916609919849,1637.3879870329404
485.20107818391773,4652534.400154824,51.41939344327299,1574.2290855433903
748.8491020437044,3337613.9538287506,63.14237414530937,1368.177113112708
1791.4371239383472,4976409.960519852,22.052816833438275,1789.4778424220738
923.614881048063,2455738.0257076467,13.95394871036372,2228.2847812187533
1166.6846887385852,2633407.092343586,23.668580451548802,1689.5425602046344
788.9329994066875,1879561.6176739666,19.858591145628612,2105.582359739732
1760.3445832036248,5451815.521027455,44.93350002955422,1935.612229159791
1757.0281323661513,5398780.193234845,59.96600702454201,2232.715062234291
671.0942756235107,3742401.1634277403,53.78826970964452,766.225205362901
1124.6504061061878,4161232.7336918632,41.67487701498194,1111.824891137817
1640.3439664753741,5487398.030978226,76.35345479954158,2195.611018557596
1598.420638137817,5732793.29188631,68.52578561439088,2321.0915098186747
1180.031356932678,6744393.069074925,90.94344064646326,2266.4807672327356
674.3664106279197,1789255.8422694216,77.65236316083934,973.039295896618
1852.6731305341946,6444720.0009827735,37.57507463833215,2012.497957644183
563.944721743455,2088736.0173448802,74.10482100957421,782.2229525435088
1865.9079668476236,5664119.766076577,43.88101713497,2241.994966568369
1899.7701026366265,2810733.56028418,81.86242883187667,777.1243107267915
1804.5154702998107,2509105.572707143,65.55337678376058,977.154288965901
686.8867521657122,5249185.6166472025,63.22275360719505,2181.7155261971157
1726.229384810942,2741042.3092017104,31.91553519207696,2256.289610459632
1872.230975325118,2093206.3352911605,52.97027004730651,2363.6123391963265
556.6154611989286,6166428.645335452,38.222204608771456,696.2695453704054
582.8169224016756,3439745.38847444,35.4788689578607,952.2380403992015
722.8122876268717,3210460.658572843,73.37795750413053,1976.2627685376347
896.8761922850086,3651212.994111697,44.96175279775446,1920.5553421546886
1797.0862404449515,4327003.824390637,63.70116122120439,1145.0433209574776
1256.8769209282314,2327394.3793667,59.04150960181061,1881.0529692827727
739.9354110274587,2816269.820751884,73.08086068287696,1484.7055015527458
1434.6131529886202,5569024.336571274,88.88990470689544,1774.1729673022305
1068.4922512632475,4864581.606602606,16.949440493412407,2249.4448901281007
1143.816489466615,4204930.511099005,29.931666115763132,2095.9017863549625
691.4726509841655,3684649.28586815,52.18091658479677,1763.5787712876347
1646.7089809555255,4483751.525026427,55.33229954496348,1090.2551278116932
959.9488751296367,5388374.220773678,13.087320331681797,1832.1069210729238
1661.8599199912046,1980481.7978083484,85.18137208100343,1120.7901082512092
1179.09611835085,5169695.687873228,28.203501405868256,2003.2596705863027
1345.4405013366427,3518878.9048479525,77.60808455071228,1128.7073216226652
1571.0453439248918,4631892.680062063,30.614213859392816,773.4335912826804
1542.7725192936496,3100581.209643348,33.474252092158004,680.0589898056098
640.7364893216654,3046110.9096721816,68.09697798708014,613.171141907373
806.8772135743482,3267800.7947831373,77.4510897248684,613.5383908796157
1537.1418974810745,6373000.359253972,59.5225807043153,2173.765904461715
1055.0402161539375,1956150.0256992164,53.89250045807733,867.0374568735709
1751.5997947070136,5626972.704011037,40.45896181073506,2159.535936629426
1873.187881657912,2117646.927453895,43.367141588139354,2416.648860852319
1882.2172305998154,2277883.230780083,54.45679739438138,2412.4241715816397
488.2438082071986,6191485.274532121,55.91247293864674,614.6681052066322
510.3185816654818,6369373.650033356,80.76159809824973,677.5707095737329
1027.5624413665103,2073972.3925743192,30.069710548381494,959.1297635161397
1395.5047761841347,2497695.379635664,30.521152925003793,662.6920329968873
912.1577525055785,3935597.9305350864,17.879038447690263,1007.2782208131036
1426.9639663267817,4914851.461241368,94.46070886400656,2049.395296044616
1490.0151822109397,5117266.126796748,94.13479419164871,2037.7380097413823
1426.2315568006686,2865748.475925634,18.029720757854484,1639.583367355557
1209.4163133169466,4767685.636539347,92.27476401483109,1666.3088529980846
1500.5986167289918,3193572.8398169805,17.849075525041457,1184.8802804140619
1761.3711457891204,2367228.606562695,71.81054049270938,2074.573193118297
1782.0806541065544,2521696.9415950044,67.3673687919229,1736.7084321005377
685.4408067843624,4976020.670821742,28.99967130135807,1477.053522708445
718.9964788908287,3060035.7871763734,18.017555757475694,1435.5447138342784
1885.0350325962127,5261870.420834976,91.66609213392921,1490.348116697077
1823.064560037876,3027380.134485116,70.28821963526501,1659.2031299105288
731.9275510767017,4341621.800951454,37.16333608886766,1780.7639066086988
1772.104141103619,3928570.636262682,64.46929624439083,1064.8142599161936
909.3765613137035,6248608.17897685,75.0088872695306,2294.3999131292226
1480.3446112113736,3751050.5195711143,92.67165916084389,1289.5863151585413
571.0001525293562,6163882.13148348,71.77202435944312,898.8443769830889
1075.7341948950507,4424674.381609457,36.32857371195219,1952.918534443714
1379.7893051349463,3470521.7998695406,72.61920062851163,868.6798515990092
1776.2497037803143,3265957.406185594,50.88649945686147,741.6096794419493
1657.2483118921366,1872575.7577105234,34.03678032088162,1758.0887845458915
1897.4914442132042,2706941.0123724374,66.86099895799822,733.3113489121351
490.4900493020083,5506415.128747383,40.93418728662026,1350.5343138441697
1075.880057893846,2699887.768227239,26.157962719911605,1783.9215615386006
1613.1373854023789,1965517.8868564225,96.89700770600916,805.1821436508419
1654.0867314313443,1781666.1654173096,98.33352943733875,875.0958123562816
599.1425312716809,5504688.422932113,11.180555364052667,2063.800382307964
948.3765047715209,2258360.0553391157,10.84129853742433,1780.286605301081
1630.6970040546023,5332122.212721997,49.37162569449429,1296.9646251185004
1696.6199355394194,2336891.476129756,49.512297991006,873.3182506940966
1864.6198801264852,1779847.29852952,36.79626559007681,850.8530530989134
1846.5266377823693,2166520.516524168,93.10250363280184,1135.5790343338554
608.1086018256541,5937358.605081966,16.852619589265032,2212.078790319507
1864.5356143107674,2458664.8673598887,88.90045104426859,619.6951538190244
647.9209882565447,6191712.584596892,81.7776785788131,666.4477762471844
1740.254109116093,1969192.3307987296,40.36217179846873,2396.2541363312753
691.3255293514145,6609804.353488305,73.543083548972,724.3821321918807
1103.9080536661188,1795800.4347294986,23.47198040863792,2447.1392975019785
1112.5593478693252,2210213.4172807694,23.184330458979847,615.1186581927664
808.1252163896094,5976195.130018052,84.72765810439945,793.5462851437605
1765.8849140238242,2271559.633935212,17.68353973106749,1909.2257088574704
1168.756407311079,6678564.921891199,33.69745552149975,1590.6497805832587
1255.425890301433,2036766.6294506637,68.88715961848192,1281.235251078594
1518.0817296300181,6126684.4119798625,39.18428685626381,1665.7693472418823
1170.6724522321738,2542361.7842701646,72.03160730822837,679.9182219642022
1359.9546694719816,5671047.972599614,31.163612893579035,2412.9067762843592
1790.782864869921,5565867.027627529,59.417502931036715,2420.210210076488
647.7227571001469,2939949.028380491,51.755219558348365,1417.3323722336006
1801.266377214294,4864233.619474918,49.095043437211544,1512.880240214055
1683.0417460892677,6138992.491748351,44.11301670857276,951.4761178563052
618.1191580537028,6248920.828956151,32.71414190758835,1287.79607979561
972.9100926015409,5549170.783114943,99.19091911831225,1296.9611374360952
1557.7293594068942,6409687.934628039,98.22361858763257,895.4191582375785
1135.3675926121912,2044565.8158086261,58.361162816761116,2395.585735903398
1462.1767179595026,5083471.646308834,54.653675282762244,1336.112473298061
1316.5318843260861,4981612.728407269,44.08722606031087,1688.9855751890657
1093.5448707705573,5885986.307947447,86.02184616449613,931.8878723652218
1192.8099878476066,6227041.010420013,77.91648918097849,1501.2374963439504
1034.3186425044066,3241028.4881478376,93.04888596296544,1897.8625406956676
1206.2134757676508,3023891.6488410463,97.33937742496866,2341.4631655774697
1115.254438450529,3391214.9688363476,85.56705654340703,1642.927183974839
656.0806501612448,4999562.13609287,34.64537199543974,1544.7049723135674
1786.2361852732938,3111156.52365367,66.97920051434738,1388.41567089443
1484.4099769715713,3710748.3751327065,42.68891056141363,1567.6354236739992
1433.899023432618,5329831.790487441,35.571615934730154,2199.8513839309635
1191.3959151685963,2300057.141796712,75.38605568074637,1251.0286655064267
1210.6784563256192,1848013.3763123858,56.72618015918014,1364.3048084733464
1299.0336270279756,6390455.430932561,55.160006188920754,1690.7192877033256
1732.093588896268,2234357.1811005212,56.861075637586474,1407.595873454933
740.4913542482473,4071520.0919132433,88.36398974623822,1842.111789525291
560.4955397046632,2146976.056201992,62.07062944740715,2377.36234114116
1845.2778802548435,4637999.664744972,93.17450096959934,843.3033848366694
1677.6645370246567,3216177.5228087907,45.53613212350524,2054.584523550538
882.8988691195615,4699927.979216653,43.57647317213975,972.1737100486857
1730.5824954349637,5335127.351057279,47.320156374959744,2071.109237183102
795.5657523411033,3578420.037843403,74.64148934692638,1636.6774667291077
485.1288595473805,2876695.191504532,73.27990130939165,1524.2376588349723
541.2998667672636,6065207.703542559,44.94176552709561,1702.4904596509866
1664.220665583495,6605263.107470908,44.849591255839215,1354.4818944345639
1820.2788905037357,6517794.831068666,74.81743904444465,796.7535278632748
618.129021711782,1927692.953016593,33.17637800406869,2274.915857161694
1666.3852504439765,6005714.467168472,82.08571703029634,954.0765606772992
1034.7173969589355,2650251.1855206033,34.678669232591744,1851.8642056395302
1497.4684722559975,5496790.14524017,67.0524186369562,736.5723714750548
934.0355518831406,4657604.933031208,43.601694913019664,2267.1696893604985
722.2124532069888,4348587.2083190605,64.05623763823434,1875.687864386806
1413.3615995909395,2016354.8832449296,40.83695048179957,1216.4869390541783
964.9365146927371,2054299.3914963745,65.54516661379785,1152.6455619248486
1699.1586485316336,1926942.1056896679,28.623499129488053,618.5325431469685
1779.9034739166457,5336856.91899703,89.63832238809881,1740.4901609233802
956.3143620829305,2363750.7134426036,11.02607438616037,1298.593368980624
1586.176160370164,6053322.769161111,55.925433655051854,1983.8709142844898
1029.577330515682,1807383.705485229,39.02737314099586,1072.4169961404089
553.8224062742523,6648976.911130955,77.12741140997115,1999.9756898858332
1828.5572636291035,4125101.5631075464,28.696000457237485,1043.0109591286637
540.5344628506199,3179674.150993638,71.46882056737444,1856.1429312226146
550.8865508987772,5311495.988826978,16.337574229442332,802.5960995105974
964.8162630894243,6451086.568602044,75.37491731429628,629.2392270232903
1473.006142753507,1935966.725900659,39.43263646119325,2299.4820264564505
1378.8597795827006,1826833.1680001281,58.45340434306988,2050.4637077081697
1170.283379824772,6388804.115415411,51.2217803684983,899.9295525466101
1275.8656140044566,1967801.5126266112,70.45443059874589,2225.2814381602598
1142.6849763255052,1780840.5801413504,64.42311524094052,2003.5001442618961
1403.9623991423607,6557032.956363976,26.284446276382536,1072.6932691749803
1324.1731430742316,4096732.6039282195,70.57758848698776,1926.21137670049
999.0342951643825,5722875.609378262,56.112706808393696,881.5399783657465
1147.422259185536,2520410.8433768945,89.62812161339018,1329.3739495600676
1089.03817772247,5861666.064683965,21.269097185218197,1230.2445850851889
788.3848798467736,4286992.866994039,40.87624485246201,1978.3194951273642
1687.9648758843725,5033043.8028504895,80.3133495753245,1059.2147924438386
1771.934335901293,4971323.194936541,55.32006033742747,2170.81685568552
1892.468754490948,5602130.428490604,96.88916719601195,1138.9509982401214
1570.1277269700245,3423909.3420547205,79.09427624355047,768.1079523117664
954.5262719154504,4598653.894921299,73.42767347544238,2110.0643589594733
1813.8049126146368,3751185.2718770728,45.704571272065245,1432.0134167798515
661.4220819609676,4273663.045705451,70.87042543008688,1105.6726596878666
969.4219327844903,5044084.45323419,26.51420263115073,1664.2061352724438
1480.339832702435,3043833.2641955856,87.79560974661038,1396.0745644160104
1041.0649308451593,5043181.92966842,20.815022543328435,1654.1917036383197
1420.7428412886043,3241995.8290874497,88.1721940909463,1230.143174485983
618.8354573597254,6508845.20988486,77.64182458036271,1399.5229679695838
1395.5218199607236,2516038.51055914,32.01797874899715,1460.5299189793006
1280.867883708902,3941855.4809084386,12.731929525555177,1091.4259075119294
1256.7317920967394,4421977.967878721,11.891584845359334,1122.374647761119
1253.055736741997,4289256.019862688,32.406603004367106,1404.6275084071383
1154.3969224021905,4192330.8747627866,73.11618246363014,1672.7858860347565
1223.6557044354502,3565038.570478197,51.05527381950705,1258.1305316748574
1467.8673401628414,4942484.054314636,63.83658582112813,1617.5872970078758
1165.6830311153503,6285566.433985904,39.856854714801145,1757.7702961413002
1617.5553697840928,6065812.961552702,65.91843652624797,1774.2461023877147
994.5962394469972,2678484.838527243,15.35824266122353,1575.9159572080723
810.7903227337056,4246262.9604398245,59.269960921406636,2232.9938507830075
1489.3015203347522,5215203.644890504,94.48664085541276,953.5131719922015
663.0345371767062,4730195.440066817,27.242219603285736,2181.480205645607
1893.5772728758034,3135415.999842016,89.14769328477387,835.2529237350017
517.5872502225678,3539190.0267224894,48.64474895501037,2182.165905910595
870.1647065069101,3133594.282830807,59.25868847711916,2437.5091694182993
1704.5746693357553,4053369.693723908,42.351930549377464,1956.4527871391033
970.9885354221055,5053881.423939929,77.05003971382796,1285.4259119753256
1592.7124977216997,2950130.6095058713,32.455906487307686,1788.8940881908181
1305.740916504846,6561148.88767281,56.45079498609022,1688.8112943163599
725.9260815652195,2449423.17294932,53.947333765669754,737.552633812979
1360.6289923071765,5277318.9934890205,43.88684659531452,2043.6728617032118
1177.9296500901596,2198386.2976567103,69.59319030055526,740.6026467429194
1359.355219370367,5842941.109978585,41.31437130589852,1984.2528970839753
1174.7259374006726,2306591.589008265,45.68798645682416,1126.8218322592857
1379.5520972327224,5743875.2247022195,63.55911963422089,1939.4361862688006
1105.7629324004695,2469724.884874764,41.91124284846698,1073.539925715059
1256.8535458521126,6134552.584783062,74.54389205136637,1875.8190370333782
1099.397249592811,6263396.628245591,52.80229443793281,1863.327556818076
1415.5362977814063,2068793.6234421104,46.811838575053024,1297.7219313410003
1360.62657663195,4645382.39155506,27.610896980664947,1459.5734479681148
1160.5408951177396,2665475.996296726,78.62736426450152,737.7929847121156
1730.6316011495173,1850939.1818896863,89.65606959128316,859.9734478631622
1811.1961497362806,2059019.309628904,28.27103376578455,2373.482270609297
746.7006396112652,5659054.960484447,31.047599947415883,753.4782357384005
1690.248082768864,2580348.9981480082,85.33135734864058,2328.386106160531
579.0480597093477,5743212.575846398,75.13663207095273,659.0864875800339
1821.0091994367383,2714757.501161667,33.903974972893465,2336.3201691997847
663.0459774932982,5405018.980576476,74.3779019680876,847.0270241571411
1403.1788190171594,5348163.612288772,31.6953055443946,723.1944787328672
1233.3597874780046,5687024.573415296,77.92511203251631,2311.9965639507873
1410.1730886546559,2269516.853361377,31.373023969701645,700.5890512108216
1021.1862919475846,6287708.428339957,81.89355862281182,1418.473030031227
1472.5467084989791,1907553.4519674394,23.092333707434413,1856.0195966165531
684.2534127637226,2849586.112953164,72.57135700406862,2226.733852433149
835.5824231538251,4998767.679303161,70.29250185068744,2122.8380845717284
1774.9812240021101,3149737.067745432,37.46653024292042,926.534506242042
1667.0439883676734,3060439.6106144013,40.805670761758996,857.930712929921
986.7095816631852,3617984.7598002157,72.44571267329832,2038.4452870911527
1722.9713518494318,3239724.9186521475,22.238392779268395,1403.3637424475505
977.8424392717151,4937058.842929489,62.40003416252569,743.4122527195608
912.2752531031867,4351244.505369137,41.303149168364016,2355.7614602654025
650.0644391736854,3778166.6306787934,18.45858466126636,692.7536236154773
1681.1649112199475,4100183.578345544,77.96283426800542,2307.0169905620996
1117.4554030200654,3997313.638588334,37.657024343922004,1997.0805595488405
1355.409308674366,5235648.157359869,30.894325382620792,802.3997109017939
1774.7562433541805,5531072.872188913,59.18229662493614,1055.7798125824272
1827.3222266514229,2625198.3736916515,84.65516421583654,839.0321125606524
672.8971067814151,4784919.79242551,56.08931250242287,1007.6275503911014
1832.9793054961012,3783114.789456666,57.221785286068915,1915.8390024824023
1116.2298622110018,2522734.791640304,54.286936672911196,1244.045408671521
597.5686536727549,4950859.177097973,11.557160196999481,2431.7535439342378
1883.025975923666,3456086.8070809147,95.11074030294368,614.4237135167499
534.2289439538469,3274301.1422843146,17.30177629084535,2448.307363638116
1878.0029463490691,4058693.943448897,95.03284043131143,623.4143139303053
1632.5183068540216,2963305.7071357085,18.071634604089972,791.7900217057453
1011.9273333395081,4860383.591591733,90.25729199515895,1734.360777205913
1724.7959560085872,4361035.616732195,66.17782204670468,817.1200691385999
754.6170441766378,4262885.7183098635,47.028120560884766,2278.4621326590327
825.2216466358884,6674631.36708028,17.48026837322294,2397.780402217983
1682.7141834386605,1744406.2034297434,88.41056669865733,634.2900065198589
1199.1983723381989,3473995.830275803,43.19809316484528,1526.343433036284
1239.901919340393,2596849.377670051,98.63718131547074,650.9573884753443
714.5447027644584,4522756.859764107,64.15137107738647,2185.764834662698
1716.6276480076897,4028718.7117886865,72.03955510791,2287.654551797308
1812.435238640876,3857770.0328801833,92.60642466574777,2424.72433129097
1918.000794915684,5357124.3728634035,38.89856770130973,759.2964520673579
1828.2505229177125,4014533.7371961605,79.14211659882632,2290.118166056426
1545.980546738292,2210120.9708714634,69.90818738383628,1110.2801552808962
580.8031225447627,6051857.177700661,48.23801086764012,1346.8196939943887
653.2480861081578,2058717.1223625334,64.45619516442204,1096.3099479177533
1563.961025791056,6320420.157918397,15.029190864179453,1628.6626996949944
1049.9074719566647,1903208.7957760643,39.63432529807877,869.2523884927899
1389.6285897163707,2677500.791290648,70.50931223471099,1362.2840112162041
1420.2125823135136,3567238.160264771,90.82202911511733,2083.482180444314
1774.3286754587966,2540318.701196793,96.50515937667042,1971.3073971245644
1217.3437808709862,4680674.502129196,89.89432618766415,1018.6993104390274
1201.1001916047805,2964195.1337789358,19.25637587868265,2017.7142313036202
1393.389333575219,3804439.3544975035,82.54002822191107,1333.9188589772325
1217.0283848542247,5683491.704491456,11.177245314011696,1879.6927378720652
1369.2299617277088,6288940.584439478,13.518209905163328,1813.3080178964428
1352.9601212004518,6520413.342856153,15.610218726043769,1903.287453193441
1224.722487913867,6405853.871126948,19.328160150680258,2146.2517960070472
1372.169274631778,3841808.1154279807,95.45620296728849,2432.4612516557954
1585.4145373464169,4768211.509269756,45.30219149318098,2441.5176456919
971.7584402867539,3269930.972537153,84.23357023648403,670.410768348334
1541.3754350018512,4817612.416285171,22.65685476351679,2382.726522348802
1051.5995405910596,3611097.252605501,16.21954675472451,2220.113645243995
1591.60597121405,1793420.647066342,89.67147156461596,977.0625525454234
861.006480708615,6609018.240713921,19.879357987508104,2098.204647315073
1658.663183814941,2007540.2668493057,87.79962020094385,1001.3843543439397
584.0178146178919,4520750.314171441,79.18395961280378,1310.8443902629688
768.8063685223415,3292148.8397210217,35.43275515513277,773.5853777179477
991.1627104439099,2744483.2596682752,39.42763141080045,723.7686861244949
1594.3712459179658,4839622.834184781,90.51449156426244,2301.734933021895
539.6269537730959,6560946.214027149,50.62553812978812,1820.5316411369581
1476.0474628657971,6704390.139341273,56.66878042377725,1578.1775529260262
822.8469672356318,6733680.309448423,47.53581510591797,745.5912864110495
1196.5201418928234,2022023.9695401574,47.93515679148433,996.9922589289027
1565.1306766213293,5625165.493041902,63.380023183308715,2151.080564908314
1531.9686797421823,5345153.132187931,63.83665543838834,1802.9237359271103
983.0249944342744,1969126.5892391303,44.78406364617099,1073.271653522327
972.3582694945768,5651168.532212571,56.65748179596035,1770.7002181179357
1822.5567324596998,3002203.927520043,72.06421121885528,1871.920119755544
554.5815029060565,5141270.269601611,26.359816241722438,1030.6242377065637
658.7629676503983,5389575.896907348,29.40593875770467,774.6591106659392
693.8444156321611,5726287.596523969,76.37118900563033,1193.9100802597188
1419.9856498315382,6709194.28782788,27.052077609389453,2176.9473817969642
865.4725186924488,1801259.697983017,86.32822393082377,1262.1218145832552
1795.731237075989,4089605.998221359,53.82277911829494,1848.595019362616
1004.6888465823865,2375443.1182235177,86.74590465509579,1745.6977446446601
1324.8815245752107,5890549.139320453,22.837296427897048,1211.5293959178705
1221.126358938523,2317559.061100056,80.99958503730429,2204.4134202673167
1222.0870082360475,5730959.621553702,23.883982859444558,803.9835522954177
902.926056049412,5068417.932523395,92.17810111362407,1046.2326987863453
540.9266649150475,2103428.837043434,14.264889377290627,2223.6322433835358
