Time	Relaxation Modulus
1251.0	80.8
1253.0	111.39
1256.0	52.17
1259.0	120.37
1261.0	117.71
1264.0	113.1
1267.0	118.39
1269.0	97.292
1272.0	88.731
1275.0	136.69
1277.0	144.2
1280.0	112.88
1283.0	103.85
1285.0	114.38
1288.0	99.617
1291.0	95.883
1293.0	130.9
1296.0	111.11
1299.0	108.39
1301.0	112.21
1304.0	88.051
1307.0	93.561
1310.0	96.498
1312.0	91.896
1315.0	135.25
1318.0	131.15
1321.0	74.035
1323.0	47.749
1326.0	58.108
1329.0	87.75
1332.0	78.222
1334.0	85.357
1337.0	83.108
1340.0	62.826
1343.0	53.657
1346.0	55.205
1348.0	126.61
1351.0	104.71
1354.0	108.31
1357.0	147.33
1360.0	129.91
1362.0	83.297
1365.0	92.813
1368.0	80.511
1371.0	73.292
1374.0	57.439
1377.0	119.67
1380.0	132.88
1382.0	89.957
1385.0	82.886
1388.0	68.093
1391.0	69.327
1394.0	67.32
1397.0	32.357
1400.0	69.342
1403.0	116.2
1406.0	93.365
1409.0	91.556
1412.0	75.614
1415.0	92.425
1417.0	84.367
1420.0	79.19
1423.0	102.98
1426.0	81.401
1429.0	59.967
1432.0	110.25
1435.0	89.507
1438.0	102.48
1441.0	78.268
1444.0	80.669
1447.0	45.372
1450.0	59.785
1453.0	65.61
1456.0	73.788
1459.0	71.296
1462.0	61.337
1465.0	97.047
1468.0	81.219
1472.0	100.04
1475.0	86.025
1478.0	64.605
1481.0	56.551
1484.0	86.346
1487.0	76.595
1490.0	87.843
1493.0	70.642
1496.0	65.584
1499.0	61.513
1502.0	61.386
1506.0	79.329
1509.0	54.774
1512.0	84.364
1515.0	92.428
1518.0	83.622
1521.0	74.265
1524.0	79.156
1528.0	83.556
1531.0	58.951
1534.0	77.026
1537.0	62.61
1540.0	40.407
1544.0	76.415
1547.0	59.537
1550.0	73.616
1553.0	58.434
1556.0	68.847
1560.0	65.878
1563.0	33.927
1566.0	57.81
1569.0	93.794
1573.0	88.975
1576.0	66.585
1579.0	71.682
1582.0	56.258
1586.0	60.256
1589.0	69.132
1592.0	76.085
1596.0	84.896
1599.0	96.456
1602.0	87.119
1606.0	86.784
1609.0	60.407
1612.0	61.842
1616.0	77.215
1619.0	75.025
1622.0	70.053
1626.0	69.281
1629.0	73.935
1632.0	70.132
1636.0	79.145
1639.0	44.467
1643.0	96.139
1646.0	58.388
1649.0	68.697
1653.0	74.326
1656.0	93.166
1660.0	42.906
1663.0	40.793
1667.0	95.634
1670.0	78.029
1673.0	73.422
1677.0	66.958
1680.0	72.102
1684.0	77.647
1687.0	55.358
1691.0	32.685
1694.0	73.623
1698.0	64.851
1701.0	82.786
1705.0	70.33
1708.0	61.866
1712.0	58.156
1715.0	57.873
1719.0	72.159
1723.0	100.28
1726.0	78.35
1730.0	33.963
1733.0	45.224
1737.0	57.164
1741.0	58.988
1744.0	62.832
1748.0	69.916
1751.0	61.171
1755.0	92.028
1759.0	81.803
1762.0	73.812
1766.0	39.102
1770.0	39.352
1773.0	44.907
1777.0	44.823
1781.0	44.546
1784.0	73.185
1788.0	61.554
1792.0	92.783
1795.0	72.583
1799.0	35.418
1803.0	20.21
